TransactionID;FoodItem
413;Rawon
413;Roti Bakar
413;Roti Bakar
413;Soto Ayam
413;Soto Ayam
413;Soto Ayam
413;Teh Tubruk
413;Teh Tubruk
413;Teh Tubruk
413;Teh Tubruk
413;Mineral Water
413;Mineral Water
414;Kopi Tubruk
414;Nasi Goreng Jawa
414;Nasi Putih
414;Spaghetti Bolognese
414;Mineral Water
414;Fresh Orange Juice
415;Macchiato
415;Macchiato
415;Pisang Goreng
415;Rawon
416;Soto Ayam
416;Spaghetti Bolognese
416;Fresh Orange Juice
417;Bakmi Goreng Jawa
417;Soto Ayam
417;Spaghetti Bolognese
417;Fresh Orange Juice
426;Americano
426;Cappuccino
426;Double Espresso
427;Mineral Water
428;Bakmi Godog Keju
428;Bakmi Goreng Jawa
428;Cappuccino
428;Extra Kerupuk Putih
428;Extra Kerupuk Putih
428;Kopi Tubruk
428;Kopi Tubruk
428;Kopi Tubruk
428;Kopi Tubruk
428;Macchiato
428;Macchiato 
428;Macchiato 
428;Mineral Water
428;Mineral Water
428;Mineral Water
428;Mineral Water
428;Nasi Goreng Jawa
428;Nasi Goreng Jawa
428;Nasi Putih
428;Nasi Putih
428;Teh Tubruk
428;Mineral Water
428;Mineral Water
429;Roti Bakar
430;Roti Bakar
431;Rawon
431;Roti Bakar
432;Rawon
433;Latte
433;Rawon
434;Macchiato
435;Macchiato
435;Soto Ayam
436;Soto Ayam
437;Fresh Orange Juice
437;Rawon
438;Spaghetti Bolognese
438;Fresh Orange Juice
439;Fresh Orange Juice
439;Soto Ayam
440;Bakmi Godog Keju
440;Bakmi Godog Keju
440;Bakmi Godog Keju
440;Kopi Tubruk
440;Teh Tubruk
440;Teh Tubruk
440;Teh Tubruk
441;Macchiato
442;Bakmi Godog Keju
442;Bakmi Goreng Jawa
442;Bakmi Goreng Jawa
442;Teh Tubruk
443;French Fries
443;Mineral Water
443;Pisang Goreng
443;Teh Tubruk
444;Extra Kerupuk Putih
444;Kopi Tubruk
444;Mineral Water
444;Nasi Goreng Jawa
444;Teh Tarik
444;Mineral Water
445;Hot/Ice Lemon Tea
445;Nasi Putih
446;Cappuccino
446;Extra Kerupuk Putih
446;Kopi Tubruk
446;Kopi Tubruk
446;Nasi Goreng Jawa
446;Rawon
446;Mineral Water
447;Bakmi Goreng Jawa
447;Bakmi Goreng Jawa
447;Cappuccino
447;Kopi Tubruk
447;Pisang Goreng
447;Teh Tubruk
447;Teh Tubruk
448;Extra Kerupuk Putih
448;Kopi Tubruk
448;Nasi Goreng Jawa
448;Roti Bakar
448;Mineral Water
449;Hot/Ice Lemon Tea
449;Pisang Goreng
449;Roti Bakar
450;Nasi Goreng Jawa
450;Roti Bakar
450;Teh Tubruk
450;Mineral Water
451;Pisang Goreng
451;Soto Ayam
451;Soto Ayam
451;Teh Tubruk
451;Teh Tubruk
452;Bakmi Goreng Jawa
452;Hot/Ice Lemon Tea
453;Macchiato 
453;Pisang Goreng
453;Teh Tubruk
453;Teh Tubruk
453;Teh Tubruk
454;Teh Tarik
455;Soto Ayam
456;Rawon
456;Roti Bakar
457;Nasi Putih
457;Nasi Putih
457;Rawon
457;Rawon
458;Nasi Goreng Jawa
458;Mineral Water
459;Kopi Tubruk
459;Soto Ayam
459;Teh Tubruk
460;Kopi Tubruk
460;Kopi Tubruk
461;Roti Bakar
461;Soto Ayam
462;Americano
462;Bakmi Godog Keju
462;Bakmi Godog Keju
462;Rawon
462;Teh Tubruk
462;Teh Tubruk
462;Teh Tubruk
462;Teh Tubruk
463;Cappuccino
464;Rawon
465;Cappuccino
465;Extra Kerupuk Putih
465;Kopi Tubruk
465;Kopi Tubruk
465;Mineral Water
465;Nasi Goreng Jawa
465;Roti Bakar
465;Soto Ayam
465;Mineral Water
466;Bakmi Godog Keju
466;Bakmi Godog Keju
466;Teh Tubruk
466;Teh Tubruk
467;Bakmi Godog Keju
467;Fresh Orange Juice
467;Nasi Putih
467;Roti Bakar
467;Teh Tubruk
468;Latte
469;Bakmi Goreng Jawa
469;Bakmi Goreng Jawa
469;Soto Ayam
470;Bakmi Godog Keju
470;Macchiato
470;Rawon
470;Teh Tubruk
470;Teh Tubruk
471;French Fries
471;Teh Tarik
472;Soto Ayam
473;Es Teh Susu (Gula Jawa)
473;Extra Kerupuk Putih
474;Kopi Tubruk
475;Hot/Ice Lemon Tea
475;Macchiato 
475;Mineral Water
475;Mineral Water
475;Rawon
475;Roti Bakar
476;Bakmi Godog Keju
476;Teh Tubruk
477;Macchiato 
477;Rawon
478;Macchiato 
478;Mineral Water
478;Rawon
479;Macchiato 
479;Roti Bakar
480;Extra Kerupuk Putih
480;Kopi Tubruk
480;Macchiato 
480;Nasi Goreng Jawa
480;Teh Tubruk
480;Mineral Water
481;Bakmi Godog Keju
481;Extra Kerupuk Putih
481;Fresh Orange Juice
481;Fresh Orange Juice
481;Pisang Goreng
481;Soto Ayam
481;Teh Tubruk
481;Teh Tubruk
481;Teh Tubruk
481;Teh Tubruk
482;Teh Tubruk
482;Teh Tubruk
483;Macchiato 
483;Roti Bakar
484;Teh Tubruk
485;Rawon
485;Rawon
486;Nasi Putih
486;Rawon
486;Teh Tarik
487;Extra Kerupuk Putih
488;Extra Kerupuk Putih
488;Extra Kerupuk Putih
489;Extra Kerupuk Putih
490;Extra Kerupuk Putih
490;Teh Tarik
491;Pisang Goreng
491;Teh Tubruk
491;Teh Tubruk
492;Bakmi Godog Keju
492;Bakmi Godog Keju
492;Extra Kerupuk Putih
492;Hot/Ice Lemon Tea
492;Kopi Tubruk
492;Mineral Water
492;Nasi Goreng Jawa
492;Nasi Putih
492;Teh Tubruk
492;Teh Tubruk
492;Teh Tubruk
492;Teh Tubruk
492;Mineral Water
493;Bakmi Godog Keju
493;Mineral Water
493;Teh Tubruk
494;Fresh Orange Juice
494;Rawon
494;Spaghetti Bolognese
494;Teh Tubruk
494;Teh Tubruk
494;Fresh Orange Juice
495;Cappuccino
495;Fresh Orange Juice
495;Pisang Goreng
495;Teh Tubruk
495;Teh Tubruk
496;Bakmi Godog Keju
496;Extra Kerupuk Putih
496;Extra Kerupuk Putih
496;Mineral Water
496;Mineral Water
496;Nasi Putih
496;Nasi Putih
496;Pisang Goreng
496;Teh Tubruk
497;Americano
497;Teh Tubruk
498;Mineral Water
498;Pisang Goreng
498;Teh Tubruk
498;Teh Tubruk
499;Bakmi Godog Keju
499;Teh Tubruk
499;Teh Tubruk
500;Hot/Ice Lemon Tea
500;Latte
500;Mineral Water
500;Pisang Goreng
500;Teh Tubruk
500;Teh Tubruk
501;Extra Kerupuk Putih
501;Extra Kerupuk Putih
501;Extra Kerupuk Putih
501;Kopi Tubruk
501;Mineral Water
501;Nasi Goreng Jawa
501;Nasi Goreng Jawa
501;Soto Ayam
501;Teh Tubruk
501;Mineral Water
501;Mineral Water
502;Cappuccino
503;Extra Kerupuk Putih
503;Kopi Tubruk
503;Nasi Goreng Jawa
503;Mineral Water
504;Pisang Goreng
504;Pisang Goreng
504;Teh Tarik
504;Teh Tubruk
504;Teh Tubruk
505;Nasi Putih
505;Soto Ayam
505;Teh Tubruk
506;Bakmi Godog Keju
506;Bakmi Godog Keju
506;Bakmi Godog Keju
506;Bakmi Godog Keju
506;Teh Tubruk
506;Teh Tubruk
506;Teh Tubruk
506;Teh Tubruk
507;Bakmi Godog Keju
507;Bakmi Godog Keju
507;Mineral Water
507;Teh Tubruk
507;Teh Tubruk
507;Teh Tubruk
508;Cappuccino
508;Mineral Water
508;Nasi Putih
508;Nasi Putih
508;Rawon
508;Rawon
509;Extra Kerupuk Putih
509;Kopi Tubruk
509;Nasi Goreng Jawa
509;Mineral Water
510;Bakmi Godog Keju
510;Bakmi Goreng Jawa
510;Bakmi Goreng Jawa
510;Hot/Ice Lemon Tea
510;Kopi Tubruk
510;Latte
510;Teh Tubruk
510;Teh Tubruk
511;Nasi Putih
512;Cappuccino
513;Soto Ayam
514;Americano
514;Americano
514;Americano
514;Mineral Water
514;Pisang Goreng
514;Teh Tubruk
514;Teh Tubruk
515;Teh Tubruk
516;Rawon
516;Teh Tubruk
517;Mineral Water
517;Pisang Goreng
518;Americano
518;Mineral Water
519;Pisang Goreng
520;Nasi Goreng Jawa
520;Teh Tubruk
520;Teh Tubruk
520;Mineral Water
521;Bakmi Godog Keju
521;Mineral Water
521;Teh Tubruk
522;Macchiato
523;Rawon
523;Rawon
524;Americano
524;Cappuccino
524;Mineral Water
524;Nasi Goreng Jawa
524;Pisang Goreng
524;Spaghetti Bolognese
524;Spaghetti Bolognese
524;Mineral Water
524;Fresh Orange Juice
524;Fresh Orange Juice
525;Macchiato
525;Nasi Putih
525;Rawon
525;Teh Tubruk
525;Teh Tubruk
525;Teh Tubruk
525;Teh Tubruk
526;Pisang Goreng
526;Teh Tubruk
526;Teh Tubruk
527;Bakmi Godog Keju
527;Mineral Water
527;Teh Tubruk
527;Teh Tubruk
528;Kopi Tubruk
528;Mineral Water
528;Spaghetti Bolognese
528;Fresh Orange Juice
529;Macchiato 
529;Roti Bakar
529;Teh Tarik
529;Teh Tarik
530;Americano
530;Latte
530;Mineral Water
530;Pisang Goreng
530;Teh Tubruk
530;Teh Tubruk
531;Americano
531;Cappuccino
531;Mineral Water
531;Mineral Water
532;Bakmi Goreng Jawa
532;Hot/Ice Lemon Tea
532;Latte
532;Latte
532;Latte
532;Roti Bakar
532;Teh Tarik
532;Teh Tubruk
533;Bakmi Goreng Jawa
534;Americano
534;Fresh Orange Juice
535;Bakmi Godog Keju
535;Extra Kerupuk Putih
535;Hot/Ice Lemon Tea
535;Hot/Ice Lemon Tea
535;Kopi Tubruk
535;Mineral Water
535;Nasi Goreng Jawa
535;Teh Tubruk
535;Mineral Water
536;Extra Kerupuk Putih
536;Hot/Ice Lemon Tea
536;Kopi Tubruk
536;Latte
536;Nasi Goreng Jawa
536;Pisang Goreng
536;Soto Ayam
536;Teh Tarik
536;Teh Tubruk
536;Teh Tubruk
536;Mineral Water
537;Mineral Water
538;Bakmi Godog Keju
538;Extra Kerupuk Putih
538;Kopi Tubruk
538;Nasi Goreng Jawa
538;Teh Tubruk
538;Teh Tubruk
538;Teh Tubruk
538;Mineral Water
539;Bakmi Godog Keju
539;Cappuccino
539;Latte
539;Macchiato
539;Teh Tubruk
540;Fresh Orange Juice
540;Pisang Goreng
540;Teh Tubruk
540;Teh Tubruk
541;Kopi Tubruk
541;Macchiato 
541;Nasi Putih
541;Soto Ayam
541;Spaghetti Bolognese
541;Teh Tubruk
541;Fresh Orange Juice
542;Bakmi Godog Keju
542;Bakmi Godog Keju
542;Extra Kerupuk Putih
542;Extra Kerupuk Putih
542;Extra Kerupuk Putih
542;Extra Kerupuk Putih
542;Extra Kerupuk Putih
542;Kopi Tubruk
542;Nasi Goreng Jawa
542;Nasi Goreng Jawa
542;Teh Tubruk
542;Teh Tubruk
542;Teh Tubruk
542;Teh Tubruk
542;Teh Tubruk
542;Teh Tubruk
542;Mineral Water
542;Mineral Water
543;Soto Ayam
543;Soto Ayam
544;Rawon
544;Soto Ayam
545;Americano
545;Americano
545;Americano
545;Mineral Water
545;Nasi Putih
545;Rawon
546;Pisang Goreng
546;Pisang Goreng
546;Teh Tubruk
546;Teh Tubruk
546;Teh Tubruk
546;Teh Tubruk
547;Extra Kerupuk Putih
547;Extra Kerupuk Putih
547;Extra Kerupuk Putih
547;Kopi Tubruk
547;Nasi Goreng Jawa
547;Mineral Water
548;Soto Ayam
549;Bakmi Goreng Jawa
549;Extra Kerupuk Putih
549;Kopi Tubruk
549;Nasi Goreng Jawa
549;Mineral Water
550;Hot/Ice Lemon Tea
550;Nasi Putih
550;Pisang Goreng
550;Roti Bakar
550;Teh Tubruk
550;Teh Tubruk
550;Teh Tubruk
551;Bakmi Goreng Jawa
551;Bakmi Goreng Jawa
551;Bakmi Goreng Jawa
551;Bakmi Goreng Jawa
551;Bakmi Goreng Jawa
552;Bakmi Godog Keju
552;Rawon
552;Teh Tubruk
552;Teh Tubruk
552;Teh Tubruk
553;Kopi Tubruk
553;Macchiato
553;Mineral Water
553;Mineral Water
553;Pisang Goreng
557;Bakmi Godog Keju
557;Extra Kerupuk Putih
557;Nasi Goreng Jawa
557;Pisang Goreng
557;Teh Tubruk
557;Teh Tubruk
557;Teh Tubruk
557;Teh Tubruk
557;Teh Tubruk
557;Mineral Water
558;Nasi Putih
559;Rawon
560;Latte
561;Pisang Goreng
561;Pisang Goreng
561;Teh Tubruk
561;Teh Tubruk
562;Nasi Goreng Jawa
562;Nasi Putih
562;Pisang Goreng
562;Teh Tubruk
562;Teh Tubruk
562;Mineral Water
563;Soto Ayam
564;Bakmi Goreng Jawa
564;Mineral Water
564;Nasi Putih
564;Rawon
564;Teh Tubruk
565;Extra Kerupuk Putih
565;Kopi Tubruk
565;Mineral Water
565;Mineral Water
565;Nasi Goreng Jawa
565;Soto Ayam
565;Teh Tarik
565;Mineral Water
566;Bakmi Goreng Jawa
567;Bakmi Godog Keju
567;Bakmi Goreng Jawa
567;Mineral Water
567;Teh Tubruk
568;Bakmi Godog Keju
568;Extra Kerupuk Putih
568;Extra Kerupuk Putih
568;Extra Kerupuk Putih
568;Extra Kerupuk Putih
568;Kopi Tubruk
568;Kopi Tubruk
568;Kopi Tubruk
568;Nasi Goreng Jawa
568;Nasi Goreng Jawa
568;Nasi Goreng Jawa
568;Teh Tubruk
568;Teh Tubruk
568;Teh Tubruk
568;Teh Tubruk
568;Teh Tubruk
568;Teh Tubruk
568;Mineral Water
568;Mineral Water
568;Mineral Water
569;Nasi Putih
570;Nasi Putih
571;Teh Tubruk
572;Kopi Tubruk
573;Bakmi Godog Keju
573;Extra Kerupuk Putih
573;Hot/Ice Lemon Tea
573;Latte
573;Latte
573;Macchiato 
573;Nasi Putih
573;Rawon
573;Soto Ayam
573;Teh Tubruk
574;Bakmi Goreng Jawa
574;Extra Kerupuk Putih
574;Nasi Putih
574;Rawon
574;Soto Ayam
574;Soto Ayam
574;Teh Tubruk
574;Teh Tubruk
574;Teh Tubruk
575;Pisang Goreng
575;Teh Tubruk
576;Cappuccino
577;Pisang Goreng
577;Teh Tubruk
577;Teh Tubruk
578;Roti Bakar
578;Soto Ayam
579;Extra Kerupuk Putih
579;Kopi Tubruk
579;Nasi Goreng Jawa
579;Mineral Water
580;Cappuccino
581;Bakmi Godog Keju
581;French Fries
581;Fresh Orange Juice
581;Fresh Orange Juice
581;Teh Tarik
581;Teh Tarik
581;Teh Tubruk
582;Extra Kerupuk Putih
582;Hot/Ice Lemon Tea
582;Kopi Tubruk
582;Kopi Tubruk
582;Nasi Goreng Jawa
582;Pisang Goreng
582;Rawon
582;Soto Ayam
582;Teh Tubruk
582;Teh Tubruk
582;Teh Tubruk
582;Mineral Water
583;Latte
583;Teh Tarik
584;Bakmi Godog Keju
584;Teh Tubruk
584;Teh Tubruk
585;Roti Bakar
585;Roti Bakar
585;Teh Tarik
585;Teh Tubruk
586;Americano
586;Mineral Water
586;Pisang Goreng
586;Pisang Goreng
586;Teh Tubruk
586;Teh Tubruk
587;Bakmi Godog Keju
587;Extra Kerupuk Putih
587;Extra Kerupuk Putih
587;Fresh Orange Juice
587;Kopi Tubruk
587;Nasi Goreng Jawa
587;Rawon
587;Soto Ayam
587;Soto Ayam
587;Teh Tarik
587;Teh Tubruk
587;Teh Tubruk
587;Teh Tubruk
587;Mineral Water
589;Latte
589;Rawon
590;Pisang Goreng
590;Pisang Goreng
590;Teh Tubruk
590;Teh Tubruk
590;Teh Tubruk
590;Teh Tubruk
591;Americano
591;Cappuccino
591;Extra Kerupuk Putih
591;Extra Kerupuk Putih
591;Hot/Ice Lemon Tea
591;Soto Ayam
592;Teh Tarik
593;Bakmi Godog Keju
593;Extra Kerupuk Putih
593;Roti Bakar
593;Teh Tubruk
593;Teh Tubruk
594;Bakmi Godog Keju
594;Cappuccino
594;Kopi Tubruk
594;Mineral Water
594;Mineral Water
594;Rawon
594;Teh Tubruk
595;Americano
595;Nasi Putih
595;Rawon
596;Fresh Orange Juice
596;Fresh Orange Juice
596;Mineral Water
596;Roti Bakar
597;Extra Kerupuk Putih
597;Kopi Tubruk
597;Nasi Goreng Jawa
597;Teh Tubruk
597;Mineral Water
598;Pisang Goreng
598;Pisang Goreng
598;Teh Tubruk
598;Teh Tubruk
598;Teh Tubruk
598;Teh Tubruk
599;Pisang Goreng
599;Pisang Goreng
599;Pisang Goreng
599;Teh Tubruk
599;Teh Tubruk
600;Nasi Putih
600;Pisang Goreng
600;Teh Tubruk
600;Teh Tubruk
601;Pisang Goreng
601;Pisang Goreng
601;Pisang Goreng
601;Teh Tubruk
601;Teh Tubruk
601;Teh Tubruk
601;Teh Tubruk
602;Pisang Goreng
602;Teh Tubruk
603;Extra Kerupuk Putih
603;Nasi Goreng Jawa
603;Teh Tubruk
603;Mineral Water
604;Roti Bakar
604;Soto Ayam
604;Teh Tubruk
604;Teh Tubruk
605;Bakmi Goreng Jawa
605;Hot/Ice Lemon Tea
605;Mineral Water
605;Mineral Water
605;Nasi Putih
605;Soto Ayam
606;Nasi Putih
606;Rawon
607;Soto Ayam
608;Bakmi Goreng Jawa
608;Mineral Water
608;Nasi Putih
608;Pisang Goreng
609;Cappuccino
610;Bakmi Godog Keju
610;Extra Kerupuk Putih
610;Pisang Goreng
610;Soto Ayam
610;Teh Tubruk
610;Teh Tubruk
610;Teh Tubruk
611;Mineral Water
611;Pisang Goreng
611;Soto Ayam
611;Teh Tubruk
612;Kopi Tubruk
612;Teh Tarik
613;Bakmi Goreng Jawa
613;Extra Kerupuk Putih
613;French Fries
613;Nasi Goreng Jawa
613;Teh Tubruk
613;Teh Tubruk
613;Mineral Water
614;Kopi Tubruk
614;Pisang Goreng
614;Pisang Goreng
614;Teh Tubruk
614;Teh Tubruk
614;Teh Tubruk
614;Teh Tubruk
614;Teh Tubruk
615;Bakmi Godog Keju
615;Rawon
615;Spaghetti Bolognese
615;Teh Tarik
615;Teh Tarik
615;Teh Tarik
615;Teh Tubruk
615;Teh Tubruk
615;Fresh Orange Juice
616;Bakmi Godog Keju
616;Espresso
616;Fresh Orange Juice
616;Teh Tubruk
617;Extra Kerupuk Putih
617;Kopi Tubruk
617;Kopi Tubruk
617;Macchiato 
617;Roti Bakar
618;Bakmi Goreng Jawa
618;Pisang Goreng
618;Teh Tubruk
618;Teh Tubruk
619;Nasi Putih
619;Soto Ayam
620;Latte
620;Latte
620;Teh Tubruk
621;Bakmi Godog Keju
621;Mineral Water
621;Nasi Goreng Jawa
621;Teh Tubruk
621;Teh Tubruk
621;Mineral Water
622;Bakmi Goreng Jawa
623;Extra Kerupuk Putih
623;Extra Kerupuk Putih
623;Hot/Ice Lemon Tea
623;Mineral Water
623;Nasi Goreng Jawa
623;Nasi Goreng Jawa
623;Mineral Water
623;Mineral Water
624;Kopi Tubruk
624;Kopi Tubruk
625;Bakmi Godog Keju
625;Extra Kerupuk Putih
625;Extra Kerupuk Putih
625;Fresh Orange Juice
625;Kopi Tubruk
625;Mineral Water
625;Nasi Putih
625;Rawon
625;Soto Ayam
625;Soto Ayam
625;Teh Tubruk
625;Teh Tubruk
627;Nasi Goreng Jawa
627;Mineral Water
628;Extra Kerupuk Putih
628;Nasi Goreng Jawa
628;Mineral Water
629;Bakmi Goreng Jawa
629;Macchiato 
629;Nasi Putih
629;Pisang Goreng
629;Pisang Goreng
629;Teh Tarik
629;Teh Tubruk
629;Teh Tubruk
629;Teh Tubruk
630;Cappuccino
630;Extra Kerupuk Putih
630;Extra Kerupuk Putih
630;Extra Kerupuk Putih
630;Extra Kerupuk Putih
630;Extra Kerupuk Putih
630;Extra Kerupuk Putih
630;Fresh Orange Juice
630;Macchiato
630;Nasi Goreng Jawa
630;Pisang Goreng
630;Pisang Goreng
630;Spaghetti Bolognese
630;Spaghetti Bolognese
630;Teh Tarik
630;Teh Tubruk
630;Teh Tubruk
630;Teh Tubruk
630;Teh Tubruk
630;Mineral Water
630;Fresh Orange Juice
630;Fresh Orange Juice
631;Bakmi Godog Keju
631;Teh Tubruk
632;Pisang Goreng
632;Teh Tarik
632;Teh Tubruk
636;Mineral Water
636;Pisang Goreng
636;Teh Tubruk
637;Pisang Goreng
637;Pisang Goreng
637;Teh Tubruk
639;Bakmi Godog Keju
639;Macchiato
639;Teh Tarik
639;Teh Tubruk
640;Extra Kerupuk Putih
640;Nasi Goreng Jawa
640;Mineral Water
641;Rawon
642;Es Teh Susu (Gula Jawa)
643;Teh Tubruk
644;Bakmi Godog Keju
644;Roti Bakar
644;Soto Ayam
644;Teh Tubruk
644;Teh Tubruk
644;Teh Tubruk
645;Bakmi Godog Keju
645;Teh Tarik
645;Teh Tubruk
646;Extra Kerupuk Putih
646;Extra Kerupuk Putih
646;Mineral Water
646;Mineral Water
646;Nasi Goreng Jawa
646;Nasi Goreng Jawa
646;Soto Ayam
646;Mineral Water
646;Mineral Water
647;Bakmi Godog Keju
647;Bakmi Goreng Jawa
647;Mineral Water
647;Teh Tarik
647;Teh Tubruk
648;Bakmi Goreng Jawa
648;Extra Kerupuk Putih
648;Extra Kerupuk Putih
648;Hot/Ice Lemon Tea
648;Nasi Putih
648;Teh Tubruk
649;Roti Bakar
649;Teh Tubruk
650;Cappuccino
651;Pisang Goreng
651;Soto Ayam
652;Soto Ayam
653;Rawon
654;Roti Bakar
654;Teh Tarik
655;Bakmi Goreng Jawa
655;Extra Kerupuk Putih
655;Mineral Water
655;Mineral Water
655;Nasi Goreng Jawa
655;Mineral Water
656;Bakmi Godog Keju
656;Teh Tubruk
656;Teh Tubruk
657;Soto Ayam
658;Kopi Tubruk
658;Mineral Water
658;Soto Ayam
658;Spaghetti Bolognese
658;Teh Tubruk
658;Fresh Orange Juice
659;Bakmi Goreng Jawa
659;Bakmi Goreng Jawa
659;Bakmi Goreng Jawa
659;Bakmi Goreng Jawa
660;Bakmi Godog Keju
660;Teh Tubruk
660;Teh Tubruk
661;Pisang Goreng
661;Teh Tubruk
662;Bakmi Godog Keju
662;Bakmi Godog Keju
662;Bakmi Godog Keju
662;Kopi Tubruk
662;Mineral Water
662;Mineral Water
662;Teh Tubruk
662;Teh Tubruk
662;Teh Tubruk
662;Teh Tubruk
662;Teh Tubruk
663;Bakmi Godog Keju
663;Bakmi Goreng Jawa
663;Fresh Orange Juice
663;Rawon
663;Rawon
663;Teh Tubruk
664;Bakmi Goreng Jawa
664;Extra Kerupuk Putih
664;Hot/Ice Lemon Tea
664;Mineral Water
664;Nasi Putih
664;Teh Tubruk
665;Macchiato 
666;Bakmi Godog Keju
666;Extra Kerupuk Putih
666;Extra Kerupuk Putih
666;Extra Kerupuk Putih
666;Fresh Orange Juice
666;Hot/Ice Lemon Tea
666;Kopi Tubruk
666;Nasi Putih
666;Nasi Putih
666;Soto Ayam
666;Teh Tubruk
666;Teh Tubruk
666;Teh Tubruk
666;Teh Tubruk
667;Extra Kerupuk Putih
667;Kopi Tubruk
667;Nasi Goreng Jawa
667;Mineral Water
668;Pisang Goreng
668;Pisang Goreng
668;Pisang Goreng
668;Teh Tubruk
669;Macchiato 
670;Bakmi Godog Keju
670;Mineral Water
670;Teh Tubruk
671;Pisang Goreng
671;Rawon
671;Teh Tarik
671;Teh Tubruk
672;Extra Kerupuk Putih
672;Pisang Goreng
673;Bakmi Goreng Jawa
673;Extra Kerupuk Putih
673;Hot/Ice Lemon Tea
673;Nasi Goreng Jawa
673;Teh Tubruk
673;Mineral Water
674;Bakmi Godog Keju
674;Fresh Orange Juice
674;Mineral Water
674;Roti Bakar
674;Teh Tubruk
675;Americano
675;Cappuccino
676;Cappuccino
677;Pisang Goreng
678;Soto Ayam
679;Nasi Putih
679;Rawon
680;Kopi Tubruk
681;Nasi Putih
681;Soto Ayam
681;Teh Tubruk
681;Teh Tubruk
682;Macchiato 
682;Macchiato 
682;Roti Bakar
683;Pisang Goreng
683;Teh Tubruk
684;Americano
684;Americano
684;Kopi Tubruk
684;Latte
684;Teh Tubruk
685;Bakmi Godog Keju
685;Rawon
685;Soto Ayam
685;Teh Tubruk
686;French Fries
686;Latte
686;Soto Ayam
687;Bakmi Godog Keju
687;Fresh Orange Juice
687;Mineral Water
687;Rawon
687;Teh Tubruk
688;Bakmi Godog Keju
688;Bakmi Goreng Jawa
688;Hot/Ice Lemon Tea
688;Latte
688;Nasi Putih
688;Rawon
688;Teh Tubruk
688;Teh Tubruk
689;Kopi Tubruk
690;Macchiato
690;Rawon
690;Soto Ayam
691;Soto Ayam
692;Soto Ayam
693;Extra Kerupuk Putih
693;Nasi Goreng Jawa
693;Soto Ayam
693;Mineral Water
694;Rawon
694;Teh Tubruk
695;Cappuccino
696;Soto Ayam
697;French Fries
697;Latte
697;Soto Ayam
697;Teh Tarik
698;Bakmi Godog Keju
698;French Fries
698;Rawon
698;Soto Ayam
698;Teh Tubruk
699;Bakmi Godog Keju
699;Es Teh Susu (Gula Jawa)
699;Extra Kerupuk Putih
699;Extra Kerupuk Putih
699;Macchiato
699;Mineral Water
699;Soto Ayam
699;Soto Ayam
699;Teh Tubruk
700;Cappuccino
701;Americano
701;Cappuccino
701;Extra Kerupuk Putih
701;Mineral Water
701;Mineral Water
701;Nasi Goreng Jawa
701;Mineral Water
702;Cappuccino
702;Cappuccino
702;Rawon
703;Macchiato 
703;Pisang Goreng
703;Teh Tubruk
704;Soto Ayam
705;Cappuccino
705;Fresh Orange Juice
705;Kopi Tubruk
705;Latte
706;Nasi Putih
706;Rawon
706;Soto Ayam
706;Soto Ayam
707;Pisang Goreng
707;Teh Tubruk
708;Latte
709;Nasi Putih
710;Kopi Tubruk
710;Roti Bakar
711;Americano
711;Americano
711;Pisang Goreng
712;Kopi Tubruk
712;Roti Bakar
713;Bakmi Goreng Jawa
713;Kopi Tubruk
714;Mineral Water
715;Cappuccino
715;Fresh Orange Juice
715;Pisang Goreng
715;Soto Ayam
715;Teh Tubruk
716;Kopi Tubruk
716;Rawon
716;Teh Tubruk
716;Teh Tubruk
716;Teh Tubruk
717;Latte
717;Mineral Water
717;Roti Bakar
717;Spaghetti Bolognese
717;Spaghetti Bolognese
717;Teh Tarik
717;Fresh Orange Juice
717;Fresh Orange Juice
718;Cappuccino
719;Bakmi Goreng Jawa
719;Bakmi Goreng Jawa
719;Kopi Tubruk
719;Mineral Water
719;Nasi Putih
719;Teh Tubruk
720;Macchiato
720;Pisang Goreng
720;Teh Tubruk
721;Extra Kerupuk Putih
721;Nasi Goreng Jawa
721;Pisang Goreng
721;Teh Tubruk
721;Mineral Water
722;Americano
722;Cappuccino
722;Extra Kerupuk Putih
722;Extra Kerupuk Putih
722;Extra Kerupuk Putih
722;Latte
722;Latte
722;Mineral Water
722;Mineral Water
722;Nasi Goreng Jawa
722;Nasi Goreng Jawa
722;Nasi Goreng Jawa
722;Pisang Goreng
722;Soto Ayam
722;Spaghetti Bolognese
722;Teh Tubruk
722;Teh Tubruk
722;Teh Tubruk
722;Teh Tubruk
722;Mineral Water
722;Mineral Water
722;Mineral Water
722;Fresh Orange Juice
723;Fresh Orange Juice
723;Fresh Orange Juice
723;Rawon
723;Soto Ayam
724;Kopi Tubruk
725;Bakmi Godog Keju
725;Teh Tubruk
726;Soto Ayam
727;Extra Kerupuk Putih
727;Nasi Goreng Jawa
727;Roti Bakar
727;Teh Tubruk
727;Teh Tubruk
727;Mineral Water
728;Mineral Water
728;Soto Ayam
728;Soto Ayam
729;Nasi Putih
729;Nasi Putih
729;Rawon
730;Bakmi Godog Keju
730;Hot/Ice Lemon Tea
730;Teh Tubruk
731;Bakmi Goreng Jawa
731;Extra Kerupuk Putih
731;Nasi Goreng Jawa
731;Nasi Putih
731;Rawon
731;Mineral Water
732;Soto Ayam
733;Bakmi Goreng Jawa
733;Soto Ayam
733;Teh Tubruk
